,rank,seasons,titlesWon,leaguesWon,divsWon1,divsWon2,divsWon3,cupsWon6,cupsWon5,cupsWon4,cupsWon3,cupsWon2,cupsWon1,cupsWon0,totalCupsWon,cupsEntered,cupWinPercent,promotions,relegations,wins,ties,losses,maxDivision,goals,goalsAgainst,averageGoalsPerGame,averageGoalsAgainstPerGame,cleanSheets,starLevel,agreggateRecord,clubName,clubId,currentDivision,rankingPoints,clubInfo,platform
372,7675,156,111,103,1,4,3,2,0,0,2,0,0,0,2,2,100,9,0,1081,162,156,10,4072,1421,2.91,1.02,0,10,1081-162-156,Kosova Allstars,7353779,10,7675,"{'name': 'Kosova Allstars', 'clubId': 7353779, 'regionId': 5129557, 'teamId': 5, 'customKit': {'stadName': 'Fadil Vokrri Stadium', 'kitId': '40960', 'isCustomTeam': '1', 'customKitId': '7629', 'customAwayKitId': '7630', 'customKeeperKitId': '5010', 'kitColor1': '1259409', 'kitColor2': '16774144', 'kitColor3': '15921906', 'kitColor4': '16774144', 'kitAColor1': '592397', 'kitAColor2': '14358546', 'kitAColor3': '14358546', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99160502'}}",xboxone
373,10707,94,50,36,7,4,3,0,0,0,0,0,0,0,0,0,0,14,5,556,135,143,10,1836,641,2.20,0.77,0,10,556-135-143,Boavista FC,1253708,10,10707,"{'name': 'Boavista FC', 'clubId': 1253708, 'regionId': 5457237, 'teamId': 1898, 'customKit': {'stadName': 'Estádio do Bessa', 'kitId': '15548416', 'isCustomTeam': '0', 'customKitId': '7626', 'customAwayKitId': '7648', 'customKeeperKitId': '5010', 'kitColor1': '592397', 'kitColor2': '15921906', 'kitColor3': '3554112', 'kitColor4': '15921906', 'kitAColor1': '16699904', 'kitAColor2': '1841428', 'kitAColor3': '3554112', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160124'}}",pc
374,10273,104,32,22,5,3,2,0,0,0,0,0,0,0,0,0,0,15,6,554,165,220,10,2031,1040,2.16,1.11,0,10,554-165-220,Metronomo,10993,10,10273,"{'name': 'Metronomo', 'clubId': 10993, 'regionId': 5457237, 'teamId': 245, 'customKit': {'stadName': 'Borga Stadium', 'kitId': '2007040', 'isCustomTeam': '0', 'customKitId': '7642', 'customAwayKitId': '7648', 'customKeeperKitId': '5011', 'kitColor1': '15101200', 'kitColor2': '396864', 'kitColor3': '12762028', 'kitColor4': '1256053', 'kitAColor1': '592397', 'kitAColor2': '15101200', 'kitAColor3': '15101200', 'kitAColor4': '15101200', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99100101'}}",pc
375,10194,68,50,40,3,4,3,0,0,0,0,0,0,0,0,0,0,10,1,457,66,86,10,1689,522,2.77,0.86,0,10,457-66-86,NYCE ProClubs,12393,10,10194,"{'name': 'NYCE ProClubs', 'clubId': 12393, 'regionId': 5457237, 'teamId': 65, 'customKit': {'stadName': 'Waldstadion', 'kitId': '1064960', 'isCustomTeam': '0', 'customKitId': '7622', 'customAwayKitId': '7528', 'customKeeperKitId': '5011', 'kitColor1': '12525622', 'kitColor2': '1256053', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '1256053', 'kitAColor3': '12525622', 'kitAColor4': '1256053', 'dCustomKit': '0', 'crestColor': '1987272', 'crestAssetId': '99140407'}}",pc
376,10013,115,98,89,2,4,3,10,0,1,1,0,0,0,2,3,66,10,1,844,96,95,10,3870,1274,3.74,1.23,0,10,844-96-95,Genesis SE,4312488,10,10013,"{'name': 'Genesis SE', 'clubId': 4312488, 'regionId': 5456205, 'teamId': 1874, 'customKit': {'stadName': 'CT - Genesis SE', 'kitId': '30703617', 'isCustomTeam': '0', 'customKitId': '7534', 'customAwayKitId': '7632', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '1336871', 'kitColor3': '7192366', 'kitColor4': '7192366', 'kitAColor1': '15921906', 'kitAColor2': '1336871', 'kitAColor3': '592397', 'kitAColor4': '11786', 'dCustomKit': '0', 'crestColor': '1611589', 'crestAssetId': '99160622'}}",pc
377,9815,199,155,147,2,3,3,0,0,0,0,0,0,0,0,0,0,9,0,1432,150,151,10,6144,1994,3.55,1.15,0,10,1432-150-151,its187,9300423,10,9815,"{'name': 'its187', 'clubId': 9300423, 'regionId': 5064001, 'teamId': 110, 'customKit': {'stadName': '187 Castle', 'kitId': '901123', 'isCustomTeam': '0', 'customKitId': '7627', 'customAwayKitId': '7641', 'customKeeperKitId': '5020', 'kitColor1': '4133724', 'kitColor2': '16696614', 'kitColor3': '15921906', 'kitColor4': '16699904', 'kitAColor1': '16696614', 'kitAColor2': '5775459', 'kitAColor3': '15921906', 'kitAColor4': '4133724', 'dCustomKit': '0', 'crestColor': '9127890', 'crestAssetId': '99150901'}}",pc
378,9744,110,23,10,6,4,3,0,0,0,0,0,0,0,0,0,0,19,10,542,203,246,10,1801,937,1.82,0.95,0,10,542-203-246,PDC Esports,350638,10,9744,"{'name': 'PDC Esports', 'clubId': 350638, 'regionId': 5457237, 'teamId': 245, 'customKit': {'stadName': 'PDC Arena', 'kitId': '2007040', 'isCustomTeam': '0', 'customKitId': '7513', 'customAwayKitId': '7637', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '592397', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '592397', 'kitAColor3': '14358546', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160122'}}",pc
379,9416,56,31,21,3,4,3,0,0,0,0,0,0,0,0,0,0,10,1,355,61,93,10,1275,520,2.50,1.02,0,10,355-61-93,KHALKEDON BS,1310653,10,9416,"{'name': 'KHALKEDON BS', 'clubId': 1310653, 'regionId': 5719381, 'teamId': 325, 'customKit': {'stadName': 'Kadiköy', 'kitId': '5324800', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160821'}}",pc
380,9330,56,12,5,2,3,2,0,0,0,0,0,0,0,0,0,0,11,2,298,73,132,10,1011,509,2.01,1.01,0,10,298-73-132,Knallgas,10388,10,9330,"{'name': 'Knallgas', 'clubId': 10388, 'regionId': 5719381, 'teamId': 1943, 'customKit': {'stadName': 'Old Trafford', 'kitId': '31834113', 'isCustomTeam': '0', 'customKitId': '7630', 'customAwayKitId': '7533', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '1841428', 'kitColor3': '15130831', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '15130831', 'kitAColor3': '15130831', 'kitAColor4': '1841428', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160111'}}",pc
381,9327,72,65,56,2,4,3,3,0,0,0,0,0,0,0,0,0,9,0,527,54,31,10,2126,556,3.47,0.91,0,10,527-54-31,CARECASDOADRENA,6899603,10,9327,"{'name': 'CARECASDOADRENA', 'clubId': 6899603, 'regionId': 5456205, 'teamId': 237, 'customKit': {'stadName': 'BANDO DE RUIM', 'kitId': '1941505', 'isCustomTeam': '0', 'customKitId': '7645', 'customAwayKitId': '7668', 'customKeeperKitId': '5004', 'kitColor1': '12702174', 'kitColor2': '4920087', 'kitColor3': '592397', 'kitColor4': '12702174', 'kitAColor1': '15921906', 'kitAColor2': '4133724', 'kitAColor3': '2164288', 'kitAColor4': '4133724', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99080103'}}",pc
382,9293,80,15,2,7,3,3,0,0,0,0,0,0,0,0,0,0,23,14,374,145,208,10,1173,744,1.61,1.02,0,10,374-145-208,Recre Inmortals,13828,10,9293,"{'name': 'Recre Inmortals', 'clubId': 13828, 'regionId': 5719381, 'teamId': 86, 'customKit': {'stadName': 'Town Park', 'kitId': '1409024', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161109'}}",pc
383,9259,147,17,1,8,6,2,0,0,0,0,0,0,0,0,0,0,36,27,583,316,481,10,2256,1926,1.63,1.40,0,10,583-316-481,Into Them,1309003,10,9259,"{'name': 'Into Them', 'clubId': 1309003, 'regionId': 5457237, 'teamId': 105035, 'customKit': {'stadName': 'Stadion Olympik', 'kitId': '860446720', 'isCustomTeam': '0', 'customKitId': '7616', 'customAwayKitId': '7509', 'customKeeperKitId': '5020', 'kitColor1': '2510903', 'kitColor2': '1841428', 'kitColor3': '15921906', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '1611589', 'crestAssetId': '99160603'}}",pc
384,9229,133,58,47,4,4,3,0,0,0,0,0,0,0,0,0,0,13,4,769,237,193,10,2439,943,2.03,0.79,0,10,769-237-193,PT Rangers,16683,10,9229,"{'name': 'PT Rangers', 'clubId': 16683, 'regionId': 5719381, 'teamId': 110, 'customKit': {'stadName': 'Waldstadion', 'kitId': '901120', 'isCustomTeam': '0', 'customKitId': '7538', 'customAwayKitId': '7538', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '16696614', 'kitColor3': '15921906', 'kitColor4': '10066329', 'kitAColor1': '15921906', 'kitAColor2': '14358546', 'kitAColor3': '2510903', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99030108'}}",pc
385,9202,133,74,58,9,4,3,1,0,0,0,0,0,0,0,0,0,17,8,833,144,209,10,3411,1700,2.88,1.43,0,10,833-144-209,Beez Club,5200603,10,9202,"{'name': 'Beez Club', 'clubId': 5200603, 'regionId': 5064001, 'teamId': 110093, 'customKit': {'stadName': 'Stadion Olympik', 'kitId': '901881859', 'isCustomTeam': '0', 'customKitId': '7622', 'customAwayKitId': '7643', 'customKeeperKitId': '5020', 'kitColor1': '1909296', 'kitColor2': '12706617', 'kitColor3': '7122142', 'kitColor4': '1909296', 'kitAColor1': '16774144', 'kitAColor2': '1256053', 'kitAColor3': '858211', 'kitAColor4': '1841428', 'dCustomKit': '1', 'crestColor': '16777215', 'crestAssetId': '99070207'}}",pc
386,9190,46,15,7,4,1,3,0,0,0,0,0,0,0,0,0,0,13,4,244,54,116,10,1069,682,2.58,1.65,0,10,244-54-116,MECEGE,6803968,10,9190,"{'name': 'MECEGE', 'clubId': 6803968, 'regionId': 4804164, 'teamId': 113142, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '926859264', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160101'}}",pc
387,9117,65,50,41,2,4,3,1,0,0,0,0,0,0,0,0,0,9,0,453,69,56,10,1580,466,2.73,0.81,0,10,453-69-56,Elise CF,9289078,10,9117,"{'name': 'Elise CF', 'clubId': 9289078, 'regionId': 5457237, 'teamId': 243, 'customKit': {'stadName': 'PreZero Arena', 'kitId': '3981312', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161119'}}",pc
388,9106,122,22,10,8,1,3,0,0,0,0,0,0,0,0,0,0,26,17,601,179,333,10,2243,1395,2.02,1.25,0,10,601-179-333,Monster AC,11703,10,9106,"{'name': 'Monster AC', 'clubId': 11703, 'regionId': 5457237, 'teamId': 47, 'customKit': {'stadName': 'El Libertador', 'kitId': '770048', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160229'}}",pc
389,9078,51,20,11,2,4,3,0,0,0,0,0,0,0,0,0,0,9,1,304,58,87,10,984,406,2.19,0.90,0,10,304-58-87,REVOLT,11288,9,9078,"{'name': 'REVOLT', 'clubId': 11288, 'regionId': 4539733, 'teamId': 9, 'customKit': {'stadName': 'O Dromo', 'kitId': '73728', 'isCustomTeam': '0', 'customKitId': '7641', 'customAwayKitId': '7641', 'customKeeperKitId': '5020', 'kitColor1': '1841428', 'kitColor2': '11670838', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '11670838', 'kitAColor2': '1841428', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99150509'}}",pc
390,9030,104,30,15,9,3,3,0,0,0,0,0,0,0,0,0,0,22,13,534,175,243,10,2015,1138,2.12,1.20,0,10,534-175-243,UD Walkers,343203,10,9030,"{'name': 'UD Walkers', 'clubId': 343203, 'regionId': 5457237, 'teamId': 1, 'customKit': {'stadName': 'Hasbulla Arena', 'kitId': '16384', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160529'}}",pc
391,9020,55,19,12,0,4,3,0,0,0,0,0,0,0,0,0,0,10,2,303,78,96,10,961,432,2.01,0.91,0,10,303-78-96,ADO 1952eSports,5342993,9,9020,"{'name': 'ADO 1952eSports', 'clubId': 5342993, 'regionId': 5457237, 'teamId': 305, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '4997121', 'isCustomTeam': '0', 'customKitId': '7522', 'customAwayKitId': '7522', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '15921906', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '15245824', 'kitAColor2': '1841428', 'kitAColor3': '1841428', 'kitAColor4': '1841428', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99100510'}}",pc
392,8998,58,18,5,6,4,3,0,0,0,0,0,0,0,0,0,0,18,9,292,83,152,10,1182,667,2.24,1.27,0,10,292-83-152,Magic Storm,477448,10,8998,"{'name': 'Magic Storm', 'clubId': 477448, 'regionId': 5719381, 'teamId': 112606, 'customKit': {'stadName': 'BORUSSIA-PARK ', 'kitId': '1844936704', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160926'}}",pc
393,8981,111,20,4,10,3,3,0,0,0,0,0,0,0,0,0,0,33,24,510,170,338,10,2033,1482,2.00,1.46,0,10,510-170-338,Rebrand Project,12078,10,8981,"{'name': 'Rebrand Project', 'clubId': 12078, 'regionId': 4539733, 'teamId': 72, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '589824', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160617'}}",pc
394,8965,56,11,1,6,2,2,0,0,0,0,0,0,0,0,0,0,18,10,248,107,161,10,755,578,1.46,1.12,0,10,248-107-161,FunKOP FC,49048,9,8965,"{'name': 'FunKOP FC', 'clubId': 49048, 'regionId': 5457237, 'teamId': 1824, 'customKit': {'stadName': 'Los llorones', 'kitId': '29884416', 'isCustomTeam': '0', 'customKitId': '7637', 'customAwayKitId': '7633', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '15245824', 'kitColor3': '592397', 'kitColor4': '15245824', 'kitAColor1': '16696614', 'kitAColor2': '592397', 'kitAColor3': '592397', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99100125'}}",pc
395,8916,180,106,95,4,4,3,3,0,0,0,0,0,0,0,0,0,12,3,1186,168,277,10,5534,2599,3.39,1.59,0,10,1186-168-277,The Big Family,309828,10,8916,"{'name': 'The Big Family', 'clubId': 309828, 'regionId': 5456205, 'teamId': 483, 'customKit': {'stadName': 'Arena TBF', 'kitId': '3956739', 'isCustomTeam': '0', 'customKitId': '7532', 'customAwayKitId': '7522', 'customKeeperKitId': '5013', 'kitColor1': '7122142', 'kitColor2': '1841428', 'kitColor3': '14935011', 'kitColor4': '14935011', 'kitAColor1': '1259409', 'kitAColor2': '16687883', 'kitAColor3': '16687883', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '1987272', 'crestAssetId': '99020413'}}",pc
396,8915,113,62,52,3,4,3,1,0,1,0,0,0,0,1,1,100,12,3,707,126,171,10,2756,1219,2.75,1.21,0,10,707-126-171,PotterBallFC,10366046,10,8915,"{'name': 'PotterBallFC', 'clubId': 10366046, 'regionId': 4344147, 'teamId': 47, 'customKit': {'stadName': 'San Siro', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160427'}}",pc
397,8910,37,22,10,6,3,3,0,0,0,0,0,0,0,0,0,0,13,4,222,55,65,10,795,313,2.32,0.92,0,10,222-55-65,Juventus Buc,10353,10,8910,"{'name': 'Juventus Buc', 'clubId': 10353, 'regionId': 4539733, 'teamId': 105035, 'customKit': {'stadName': 'Eastpoint Arena', 'kitId': '860446720', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160801'}}",pc
398,8892,47,20,9,5,3,3,0,0,0,0,0,0,0,0,0,0,13,4,258,65,87,10,897,414,2.19,1.01,0,10,258-65-87,QPR eSports VPG,1551833,10,8892,"{'name': 'QPR eSports VPG', 'clubId': 1551833, 'regionId': 5719381, 'teamId': 15, 'customKit': {'stadName': 'Loftus Road', 'kitId': '122881', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160817'}}",pc
399,8871,102,23,8,11,1,3,0,0,0,0,0,0,0,0,0,0,25,16,498,142,303,10,2154,1550,2.28,1.64,0,10,498-142-303,Kakegawa,19053,10,8871,"{'name': 'Kakegawa', 'clubId': 19053, 'regionId': 4804164, 'teamId': 241, 'customKit': {'stadName': 'Old Trafford', 'kitId': '1974272', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160623'}}",pc
400,8853,44,19,10,2,4,3,0,0,0,0,0,0,0,0,0,0,11,3,253,59,79,10,851,405,2.18,1.04,0,10,253-59-79,Silence FIFA,11748,9,8853,"{'name': 'Silence FIFA', 'clubId': 11748, 'regionId': 5457237, 'teamId': 607, 'customKit': {'stadName': 'Nelson Road Stadium', 'kitId': '9945089', 'isCustomTeam': '1', 'customKitId': '7536', 'customAwayKitId': '7536', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '3554112', 'kitColor3': '592397', 'kitColor4': '6316643', 'kitAColor1': '15921906', 'kitAColor2': '14935011', 'kitAColor3': '15921906', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160111'}}",pc
401,8818,75,24,11,8,2,3,0,0,0,0,0,0,0,0,0,0,23,14,386,121,199,10,1550,1031,2.20,1.46,0,10,386-121-199,FULL TILT,219943,10,8818,"{'name': 'FULL TILT', 'clubId': 219943, 'regionId': 5129557, 'teamId': 1799, 'customKit': {'stadName': 'Estádio do SL Benfica', 'kitId': '14737408', 'isCustomTeam': '0', 'customKitId': '7632', 'customAwayKitId': '7649', 'customKeeperKitId': '5011', 'kitColor1': '12525622', 'kitColor2': '592397', 'kitColor3': '14358546', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '1256053', 'kitAColor3': '14358546', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99150506'}}",pc
402,8802,89,68,61,1,3,3,1,0,0,0,0,0,0,0,0,0,9,0,624,82,81,10,2918,1309,3.71,1.66,0,10,624-82-81,InazumaEleven,177108,10,8802,"{'name': 'InazumaEleven', 'clubId': 177108, 'regionId': 5457237, 'teamId': 1343, 'customKit': {'stadName': 'Estadio Inazuma', 'kitId': '22003712', 'isCustomTeam': '0', 'customKitId': '7510', 'customAwayKitId': '7640', 'customKeeperKitId': '5006', 'kitColor1': '16045584', 'kitColor2': '2704542', 'kitColor3': '22436', 'kitColor4': '2704542', 'kitAColor1': '22436', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '1987272', 'crestAssetId': '99160425'}}",pc
403,8764,85,18,2,5,8,3,0,0,0,0,0,0,0,0,0,0,23,14,384,137,266,10,1528,1173,1.94,1.49,0,10,384-137-266,Fangs,29513,10,8764,"{'name': 'Fangs', 'clubId': 29513, 'regionId': 5457237, 'teamId': 32, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '262144', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160428'}}",pc
404,8742,41,14,5,1,5,3,0,0,0,0,0,0,0,0,0,0,13,4,207,64,93,10,792,412,2.18,1.13,0,10,207-64-93,VFC Dinamo,10653,10,8742,"{'name': 'VFC Dinamo', 'clubId': 10653, 'regionId': 4539733, 'teamId': 110747, 'customKit': {'stadName': 'Stadionul Arcul de Triumf', 'kitId': '907239424', 'isCustomTeam': '0', 'customKitId': '7517', 'customAwayKitId': '7551', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '15921906', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '16699904', 'kitAColor2': '592397', 'kitAColor3': '16699904', 'kitAColor4': '592397', 'dCustomKit': '1', 'crestColor': '13179675', 'crestAssetId': '99140504'}}",pc
405,8721,73,38,29,5,1,3,0,0,0,0,0,0,0,0,0,0,12,3,449,89,132,10,1983,1053,2.96,1.57,0,10,449-89-132,F1 Bros,56483,10,8721,"{'name': 'F1 Bros', 'clubId': 56483, 'regionId': 4539733, 'teamId': 1831, 'customKit': {'stadName': 'Tottenham Hotspur Stadium', 'kitId': '14999552', 'isCustomTeam': '0', 'customKitId': '7670', 'customAwayKitId': '7670', 'customKeeperKitId': '5020', 'kitColor1': '4133724', 'kitColor2': '16687883', 'kitColor3': '16687883', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '4133724', 'kitAColor3': '16687883', 'kitAColor4': '2164288', 'dCustomKit': '0', 'crestColor': '9127890', 'crestAssetId': '99140908'}}",pc
406,8701,197,87,76,6,3,2,0,0,0,0,0,0,0,0,0,0,17,8,1202,201,387,10,6242,3455,3.49,1.93,0,10,1202-201-387,38M FC,113778,10,8701,"{'name': '38M FC', 'clubId': 113778, 'regionId': 5064001, 'teamId': 110093, 'customKit': {'stadName': '7de8at Al6Rfyah', 'kitId': '901881859', 'isCustomTeam': '0', 'customKitId': '7625', 'customAwayKitId': '7800', 'customKeeperKitId': '5026', 'kitColor1': '1909296', 'kitColor2': '6316643', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '14358546', 'kitAColor2': '15101200', 'kitAColor3': '592397', 'kitAColor4': '1841428', 'dCustomKit': '1', 'crestColor': '16244746', 'crestAssetId': '99160705'}}",pc
407,8701,75,23,10,6,4,3,0,0,0,0,0,0,0,0,0,0,15,6,385,106,188,10,1640,958,2.42,1.41,0,10,385-106-188,Back 2 Roots,11808,10,8701,"{'name': 'Back 2 Roots', 'clubId': 11808, 'regionId': 4539733, 'teamId': 1788, 'customKit': {'stadName': 'Volksparkstadion', 'kitId': '29294592', 'isCustomTeam': '0', 'customKitId': '7668', 'customAwayKitId': '7668', 'customKeeperKitId': '5004', 'kitColor1': '14935011', 'kitColor2': '15130831', 'kitColor3': '2704542', 'kitColor4': '2704542', 'kitAColor1': '1713203', 'kitAColor2': '1256053', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '1987272', 'crestAssetId': '99160424'}}",pc
408,8695,56,10,1,4,2,3,0,0,0,0,0,0,0,0,0,0,16,8,271,79,160,10,988,706,1.94,1.38,0,10,271-79-160,NEX eClub,3813758,9,8695,"{'name': 'NEX eClub', 'clubId': 3813758, 'regionId': 5457237, 'teamId': 110374, 'customKit': {'stadName': 'Town Park', 'kitId': '1808367616', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161111'}}",pc
